unique_id_l,unique_id_r,source_dataset_l,source_dataset_r,clerical_match_score
155,49,df_left,df_right,0.0
155,50,df_left,df_right,0.0
155,51,df_left,df_right,0.0
155,52,df_left,df_right,0.0
155,53,df_left,df_right,0.0
155,54,df_left,df_right,0.0
155,55,df_left,df_right,0.0
155,56,df_left,df_right,0.0
155,57,df_left,df_right,0.0
155,58,df_left,df_right,0.0
155,59,df_left,df_right,0.0
155,60,df_left,df_right,0.0
155,61,df_left,df_right,0.0
155,62,df_left,df_right,0.0
155,63,df_left,df_right,0.0
155,64,df_left,df_right,0.0
155,65,df_left,df_right,0.0
155,66,df_left,df_right,0.0
155,67,df_left,df_right,0.0
155,68,df_left,df_right,0.0
155,69,df_left,df_right,0.0
155,70,df_left,df_right,0.0
155,71,df_left,df_right,0.0
155,72,df_left,df_right,0.0
155,73,df_left,df_right,0.0
155,74,df_left,df_right,0.0
155,75,df_left,df_right,0.0
155,76,df_left,df_right,0.0
155,77,df_left,df_right,0.0
155,78,df_left,df_right,0.0
155,79,df_left,df_right,0.0
155,80,df_left,df_right,0.0
155,81,df_left,df_right,0.0
155,82,df_left,df_right,0.0
155,83,df_left,df_right,0.0
155,84,df_left,df_right,0.0
155,85,df_left,df_right,0.0
155,86,df_left,df_right,0.0
155,87,df_left,df_right,0.0
155,88,df_left,df_right,0.0
155,89,df_left,df_right,0.0
155,90,df_left,df_right,0.0
155,91,df_left,df_right,0.0
155,92,df_left,df_right,0.0
155,93,df_left,df_right,0.0
155,94,df_left,df_right,0.0
155,95,df_left,df_right,0.0
155,96,df_left,df_right,0.0
155,97,df_left,df_right,0.0
155,98,df_left,df_right,0.0
155,99,df_left,df_right,0.0
155,100,df_left,df_right,0.0
155,101,df_left,df_right,0.0
155,102,df_left,df_right,0.0
155,103,df_left,df_right,0.0
155,104,df_left,df_right,0.0
155,105,df_left,df_right,0.0
155,106,df_left,df_right,0.0
155,107,df_left,df_right,0.0
155,108,df_left,df_right,0.0
155,109,df_left,df_right,0.0
155,110,df_left,df_right,0.0
155,111,df_left,df_right,0.0
155,112,df_left,df_right,0.0
155,113,df_left,df_right,0.0
155,114,df_left,df_right,0.0
155,115,df_left,df_right,0.0
155,116,df_left,df_right,0.0
155,117,df_left,df_right,0.0
155,118,df_left,df_right,0.0
155,119,df_left,df_right,0.0
155,120,df_left,df_right,0.0
155,121,df_left,df_right,0.0
155,122,df_left,df_right,0.0
155,123,df_left,df_right,0.0
155,124,df_left,df_right,0.0
155,125,df_left,df_right,0.0
155,126,df_left,df_right,0.0
155,127,df_left,df_right,0.0
155,128,df_left,df_right,0.0
155,129,df_left,df_right,0.0
155,130,df_left,df_right,0.0
155,131,df_left,df_right,0.0
155,132,df_left,df_right,0.0
155,133,df_left,df_right,0.0
155,134,df_left,df_right,0.0
155,135,df_left,df_right,0.0
155,136,df_left,df_right,0.0
155,137,df_left,df_right,0.0
155,138,df_left,df_right,0.0
155,139,df_left,df_right,0.0
155,140,df_left,df_right,0.0
155,141,df_left,df_right,0.0
155,142,df_left,df_right,0.0
155,143,df_left,df_right,0.0
155,144,df_left,df_right,0.0
155,145,df_left,df_right,0.0
155,146,df_left,df_right,0.0
155,147,df_left,df_right,0.0
155,148,df_left,df_right,0.0
155,149,df_left,df_right,0.0
155,150,df_left,df_right,0.0
155,151,df_left,df_right,0.0
155,152,df_left,df_right,0.0
155,212,df_left,df_right,0.0
155,213,df_left,df_right,0.0
155,215,df_left,df_right,0.0
155,216,df_left,df_right,0.0
155,217,df_left,df_right,0.0
155,218,df_left,df_right,0.0
155,219,df_left,df_right,0.0
155,220,df_left,df_right,0.0
155,221,df_left,df_right,0.0
155,222,df_left,df_right,0.0
155,223,df_left,df_right,0.0
155,224,df_left,df_right,0.0
155,225,df_left,df_right,0.0
155,226,df_left,df_right,0.0
155,227,df_left,df_right,0.0
155,228,df_left,df_right,0.0
155,229,df_left,df_right,0.0
155,230,df_left,df_right,0.0
155,231,df_left,df_right,0.0
155,232,df_left,df_right,0.0
155,233,df_left,df_right,0.0
155,234,df_left,df_right,0.0
155,235,df_left,df_right,0.0
155,236,df_left,df_right,0.0
155,237,df_left,df_right,0.0
155,238,df_left,df_right,0.0
155,239,df_left,df_right,0.0
155,240,df_left,df_right,0.0
155,241,df_left,df_right,0.0
155,242,df_left,df_right,0.0
155,243,df_left,df_right,0.0
155,244,df_left,df_right,0.0
155,245,df_left,df_right,0.0
155,246,df_left,df_right,0.0
155,247,df_left,df_right,0.0
155,248,df_left,df_right,0.0
155,249,df_left,df_right,0.0
155,250,df_left,df_right,0.0
155,251,df_left,df_right,0.0
155,252,df_left,df_right,0.0
155,253,df_left,df_right,0.0
155,254,df_left,df_right,0.0
155,255,df_left,df_right,0.0
155,256,df_left,df_right,0.0
155,257,df_left,df_right,0.0
155,258,df_left,df_right,0.0
155,259,df_left,df_right,0.0
155,260,df_left,df_right,0.0
155,261,df_left,df_right,0.0
155,262,df_left,df_right,0.0
155,263,df_left,df_right,0.0
155,264,df_left,df_right,0.0
155,265,df_left,df_right,0.0
155,266,df_left,df_right,0.0
155,267,df_left,df_right,0.0
155,268,df_left,df_right,0.0
155,269,df_left,df_right,0.0
155,270,df_left,df_right,0.0
156,20,df_left,df_right,0.0
156,21,df_left,df_right,0.0
156,22,df_left,df_right,0.0
156,23,df_left,df_right,0.0
156,24,df_left,df_right,0.0
156,25,df_left,df_right,0.0
156,26,df_left,df_right,0.0
156,27,df_left,df_right,0.0
156,28,df_left,df_right,0.0
156,29,df_left,df_right,0.0
156,30,df_left,df_right,0.0
156,31,df_left,df_right,0.0
156,32,df_left,df_right,0.0
156,33,df_left,df_right,0.0
156,34,df_left,df_right,0.0
156,35,df_left,df_right,0.0
156,36,df_left,df_right,0.0
156,37,df_left,df_right,0.0
156,38,df_left,df_right,0.0
156,39,df_left,df_right,0.0
156,40,df_left,df_right,0.0
156,41,df_left,df_right,0.0
156,42,df_left,df_right,0.0
156,43,df_left,df_right,0.0
156,44,df_left,df_right,0.0
156,45,df_left,df_right,0.0
156,46,df_left,df_right,0.0
156,47,df_left,df_right,0.0
156,48,df_left,df_right,0.0
156,49,df_left,df_right,0.0
156,50,df_left,df_right,0.0
156,51,df_left,df_right,0.0
156,52,df_left,df_right,0.0
156,53,df_left,df_right,0.0
156,54,df_left,df_right,0.0
156,55,df_left,df_right,0.0
156,56,df_left,df_right,0.0
156,57,df_left,df_right,0.0
156,58,df_left,df_right,0.0
156,59,df_left,df_right,0.0
156,60,df_left,df_right,0.0
156,61,df_left,df_right,0.0
156,62,df_left,df_right,0.0
156,63,df_left,df_right,0.0
156,64,df_left,df_right,0.0
156,65,df_left,df_right,0.0
156,66,df_left,df_right,0.0
156,67,df_left,df_right,0.0
156,68,df_left,df_right,0.0
156,69,df_left,df_right,0.0
156,70,df_left,df_right,0.0
156,71,df_left,df_right,0.0
156,72,df_left,df_right,0.0
156,73,df_left,df_right,0.0
156,74,df_left,df_right,0.0
156,75,df_left,df_right,0.0
156,76,df_left,df_right,0.0
156,77,df_left,df_right,0.0
156,78,df_left,df_right,0.0
156,79,df_left,df_right,0.0
156,80,df_left,df_right,0.0
156,81,df_left,df_right,0.0
156,82,df_left,df_right,0.0
156,83,df_left,df_right,0.0
156,84,df_left,df_right,0.0
156,85,df_left,df_right,0.0
156,86,df_left,df_right,0.0
156,87,df_left,df_right,0.0
156,88,df_left,df_right,0.0
156,89,df_left,df_right,0.0
156,90,df_left,df_right,0.0
156,91,df_left,df_right,0.0
156,92,df_left,df_right,0.0
156,93,df_left,df_right,0.0
156,94,df_left,df_right,0.0
156,95,df_left,df_right,0.0
156,96,df_left,df_right,0.0
156,97,df_left,df_right,0.0
156,98,df_left,df_right,0.0
156,99,df_left,df_right,0.0
156,100,df_left,df_right,0.0
156,101,df_left,df_right,0.0
156,102,df_left,df_right,0.0
156,103,df_left,df_right,0.0
156,104,df_left,df_right,0.0
156,105,df_left,df_right,0.0
156,106,df_left,df_right,0.0
156,107,df_left,df_right,0.0
156,108,df_left,df_right,0.0
156,109,df_left,df_right,0.0
156,110,df_left,df_right,0.0
156,111,df_left,df_right,0.0
156,112,df_left,df_right,0.0
156,113,df_left,df_right,0.0
156,114,df_left,df_right,0.0
156,115,df_left,df_right,0.0
156,116,df_left,df_right,0.0
156,117,df_left,df_right,0.0
156,118,df_left,df_right,0.0
156,119,df_left,df_right,0.0
156,120,df_left,df_right,0.0
156,121,df_left,df_right,0.0
156,122,df_left,df_right,0.0
156,123,df_left,df_right,0.0
156,124,df_left,df_right,0.0
156,125,df_left,df_right,0.0
156,126,df_left,df_right,0.0
156,127,df_left,df_right,0.0
156,128,df_left,df_right,0.0
156,129,df_left,df_right,0.0
156,130,df_left,df_right,0.0
156,131,df_left,df_right,0.0
156,132,df_left,df_right,0.0
156,133,df_left,df_right,0.0
156,134,df_left,df_right,0.0
156,135,df_left,df_right,0.0
156,136,df_left,df_right,0.0
156,137,df_left,df_right,0.0
156,138,df_left,df_right,0.0
156,139,df_left,df_right,0.0
156,140,df_left,df_right,0.0
156,141,df_left,df_right,0.0
156,142,df_left,df_right,0.0
156,143,df_left,df_right,0.0
156,144,df_left,df_right,0.0
156,145,df_left,df_right,0.0
156,146,df_left,df_right,0.0
156,147,df_left,df_right,0.0
156,148,df_left,df_right,0.0
156,149,df_left,df_right,0.0
156,150,df_left,df_right,0.0
156,151,df_left,df_right,0.0
156,152,df_left,df_right,0.0
156,212,df_left,df_right,0.0
156,213,df_left,df_right,0.0
156,214,df_left,df_right,0.0
156,216,df_left,df_right,0.0
156,217,df_left,df_right,0.0
156,218,df_left,df_right,0.0
156,219,df_left,df_right,0.0
156,220,df_left,df_right,0.0
156,221,df_left,df_right,0.0
156,222,df_left,df_right,0.0
156,223,df_left,df_right,0.0
156,224,df_left,df_right,0.0
156,225,df_left,df_right,0.0
156,226,df_left,df_right,0.0
156,227,df_left,df_right,0.0
156,228,df_left,df_right,0.0
156,229,df_left,df_right,0.0
156,230,df_left,df_right,0.0
156,231,df_left,df_right,0.0
156,232,df_left,df_right,0.0
156,233,df_left,df_right,0.0
156,234,df_left,df_right,0.0
156,235,df_left,df_right,0.0
156,236,df_left,df_right,0.0
156,237,df_left,df_right,0.0
156,238,df_left,df_right,0.0
156,239,df_left,df_right,0.0
156,240,df_left,df_right,0.0
156,241,df_left,df_right,0.0
156,242,df_left,df_right,0.0
156,243,df_left,df_right,0.0
156,244,df_left,df_right,0.0
156,245,df_left,df_right,0.0
156,246,df_left,df_right,0.0
156,247,df_left,df_right,0.0
156,248,df_left,df_right,0.0
156,249,df_left,df_right,0.0
156,250,df_left,df_right,0.0
156,251,df_left,df_right,0.0
156,252,df_left,df_right,0.0
156,253,df_left,df_right,0.0
156,254,df_left,df_right,0.0
156,255,df_left,df_right,0.0
156,256,df_left,df_right,0.0
156,257,df_left,df_right,0.0
156,258,df_left,df_right,0.0
156,259,df_left,df_right,0.0
156,260,df_left,df_right,0.0
156,261,df_left,df_right,0.0
156,262,df_left,df_right,0.0
156,263,df_left,df_right,0.0
156,264,df_left,df_right,0.0
156,265,df_left,df_right,0.0
156,266,df_left,df_right,0.0
156,267,df_left,df_right,0.0
156,268,df_left,df_right,0.0
156,269,df_left,df_right,0.0
156,270,df_left,df_right,0.0
157,20,df_left,df_right,0.0
157,21,df_left,df_right,0.0
157,22,df_left,df_right,0.0
157,23,df_left,df_right,0.0
157,24,df_left,df_right,0.0
157,25,df_left,df_right,0.0
157,26,df_left,df_right,0.0
157,27,df_left,df_right,0.0
157,28,df_left,df_right,0.0
157,29,df_left,df_right,0.0
157,30,df_left,df_right,0.0
157,31,df_left,df_right,0.0
157,32,df_left,df_right,0.0
157,33,df_left,df_right,0.0
157,34,df_left,df_right,0.0
157,35,df_left,df_right,0.0
157,36,df_left,df_right,0.0
157,37,df_left,df_right,0.0
157,38,df_left,df_right,0.0
157,39,df_left,df_right,0.0
157,40,df_left,df_right,0.0
157,41,df_left,df_right,0.0
157,42,df_left,df_right,0.0
157,43,df_left,df_right,0.0
157,44,df_left,df_right,0.0
157,45,df_left,df_right,0.0
157,46,df_left,df_right,0.0
157,47,df_left,df_right,0.0
157,48,df_left,df_right,0.0
157,49,df_left,df_right,0.0
157,50,df_left,df_right,0.0
157,51,df_left,df_right,0.0
157,52,df_left,df_right,0.0
157,53,df_left,df_right,0.0
157,54,df_left,df_right,0.0
157,55,df_left,df_right,0.0
157,56,df_left,df_right,0.0
157,57,df_left,df_right,0.0
157,58,df_left,df_right,0.0
157,59,df_left,df_right,0.0
157,60,df_left,df_right,0.0
157,61,df_left,df_right,0.0
157,62,df_left,df_right,0.0
157,63,df_left,df_right,0.0
157,64,df_left,df_right,0.0
157,65,df_left,df_right,0.0
157,66,df_left,df_right,0.0
157,67,df_left,df_right,0.0
157,68,df_left,df_right,0.0
157,69,df_left,df_right,0.0
157,70,df_left,df_right,0.0
157,71,df_left,df_right,0.0
157,72,df_left,df_right,0.0
157,73,df_left,df_right,0.0
157,74,df_left,df_right,0.0
157,75,df_left,df_right,0.0
157,76,df_left,df_right,0.0
157,77,df_left,df_right,0.0
157,78,df_left,df_right,0.0
157,79,df_left,df_right,0.0
157,80,df_left,df_right,0.0
157,81,df_left,df_right,0.0
157,82,df_left,df_right,0.0
157,83,df_left,df_right,0.0
157,84,df_left,df_right,0.0
157,85,df_left,df_right,0.0
157,86,df_left,df_right,0.0
157,87,df_left,df_right,0.0
157,88,df_left,df_right,0.0
157,89,df_left,df_right,0.0
157,90,df_left,df_right,0.0
157,91,df_left,df_right,0.0
157,92,df_left,df_right,0.0
157,93,df_left,df_right,0.0
157,94,df_left,df_right,0.0
157,95,df_left,df_right,0.0
157,96,df_left,df_right,0.0
157,97,df_left,df_right,0.0
157,98,df_left,df_right,0.0
157,99,df_left,df_right,0.0
157,100,df_left,df_right,0.0
157,101,df_left,df_right,0.0
157,102,df_left,df_right,0.0
157,103,df_left,df_right,0.0
157,104,df_left,df_right,0.0
157,105,df_left,df_right,0.0
157,106,df_left,df_right,0.0
157,107,df_left,df_right,0.0
157,108,df_left,df_right,0.0
157,109,df_left,df_right,0.0
157,110,df_left,df_right,0.0
157,111,df_left,df_right,0.0
157,112,df_left,df_right,0.0
157,113,df_left,df_right,0.0
157,114,df_left,df_right,0.0
157,115,df_left,df_right,0.0
157,116,df_left,df_right,0.0
157,117,df_left,df_right,0.0
157,118,df_left,df_right,0.0
157,119,df_left,df_right,0.0
157,120,df_left,df_right,0.0
157,121,df_left,df_right,0.0
157,122,df_left,df_right,0.0
157,123,df_left,df_right,0.0
157,124,df_left,df_right,0.0
157,125,df_left,df_right,0.0
157,126,df_left,df_right,0.0
157,127,df_left,df_right,0.0
157,128,df_left,df_right,0.0
157,129,df_left,df_right,0.0
157,130,df_left,df_right,0.0
157,131,df_left,df_right,0.0
157,132,df_left,df_right,0.0
157,133,df_left,df_right,0.0
157,134,df_left,df_right,0.0
157,135,df_left,df_right,0.0
157,136,df_left,df_right,0.0
157,137,df_left,df_right,0.0
157,138,df_left,df_right,0.0
157,139,df_left,df_right,0.0
157,140,df_left,df_right,0.0
157,141,df_left,df_right,0.0
157,142,df_left,df_right,0.0
157,143,df_left,df_right,0.0
157,144,df_left,df_right,0.0
157,145,df_left,df_right,0.0
157,146,df_left,df_right,0.0
157,147,df_left,df_right,0.0
157,148,df_left,df_right,0.0
157,149,df_left,df_right,0.0
157,150,df_left,df_right,0.0
157,151,df_left,df_right,0.0
157,152,df_left,df_right,0.0
157,212,df_left,df_right,0.0
157,213,df_left,df_right,0.0
157,214,df_left,df_right,0.0
157,215,df_left,df_right,0.0
157,217,df_left,df_right,0.0
157,218,df_left,df_right,0.0
157,219,df_left,df_right,0.0
157,220,df_left,df_right,0.0
157,221,df_left,df_right,0.0
157,222,df_left,df_right,0.0
157,223,df_left,df_right,0.0
157,224,df_left,df_right,0.0
157,225,df_left,df_right,0.0
157,226,df_left,df_right,0.0
157,227,df_left,df_right,0.0
157,228,df_left,df_right,0.0
157,229,df_left,df_right,0.0
157,230,df_left,df_right,0.0
157,231,df_left,df_right,0.0
157,232,df_left,df_right,0.0
157,233,df_left,df_right,0.0
157,234,df_left,df_right,0.0
157,235,df_left,df_right,0.0
157,236,df_left,df_right,0.0
157,237,df_left,df_right,0.0
157,238,df_left,df_right,0.0
157,239,df_left,df_right,0.0
157,240,df_left,df_right,0.0
157,241,df_left,df_right,0.0
157,242,df_left,df_right,0.0
157,243,df_left,df_right,0.0
157,244,df_left,df_right,0.0
157,245,df_left,df_right,0.0
157,246,df_left,df_right,0.0
157,247,df_left,df_right,0.0
157,248,df_left,df_right,0.0
157,249,df_left,df_right,0.0
157,250,df_left,df_right,0.0
157,251,df_left,df_right,0.0
157,252,df_left,df_right,0.0
157,253,df_left,df_right,0.0
157,254,df_left,df_right,0.0
157,255,df_left,df_right,0.0
157,256,df_left,df_right,0.0
157,257,df_left,df_right,0.0
157,258,df_left,df_right,0.0
157,259,df_left,df_right,0.0
157,260,df_left,df_right,0.0
157,261,df_left,df_right,0.0
157,262,df_left,df_right,0.0
157,263,df_left,df_right,0.0
157,264,df_left,df_right,0.0
157,265,df_left,df_right,0.0
157,266,df_left,df_right,0.0
157,267,df_left,df_right,0.0
157,268,df_left,df_right,0.0
157,269,df_left,df_right,0.0
157,270,df_left,df_right,0.0
158,20,df_left,df_right,0.0
158,21,df_left,df_right,0.0
158,22,df_left,df_right,0.0
158,23,df_left,df_right,0.0
158,24,df_left,df_right,0.0
158,25,df_left,df_right,0.0
158,26,df_left,df_right,0.0
158,27,df_left,df_right,0.0
158,28,df_left,df_right,0.0
158,29,df_left,df_right,0.0
158,30,df_left,df_right,0.0
158,31,df_left,df_right,0.0
158,32,df_left,df_right,0.0
158,33,df_left,df_right,0.0
158,34,df_left,df_right,0.0
158,35,df_left,df_right,0.0
158,36,df_left,df_right,0.0
158,37,df_left,df_right,0.0
158,38,df_left,df_right,0.0
158,39,df_left,df_right,0.0
158,40,df_left,df_right,0.0
158,41,df_left,df_right,0.0
158,42,df_left,df_right,0.0
158,43,df_left,df_right,0.0
158,44,df_left,df_right,0.0
158,45,df_left,df_right,0.0
158,46,df_left,df_right,0.0
158,47,df_left,df_right,0.0
158,48,df_left,df_right,0.0
158,49,df_left,df_right,0.0
158,50,df_left,df_right,0.0
158,51,df_left,df_right,0.0
158,52,df_left,df_right,0.0
158,53,df_left,df_right,0.0
158,54,df_left,df_right,0.0
158,55,df_left,df_right,0.0
158,56,df_left,df_right,0.0
158,57,df_left,df_right,0.0
158,58,df_left,df_right,0.0
158,59,df_left,df_right,0.0
158,60,df_left,df_right,0.0
158,61,df_left,df_right,0.0
158,62,df_left,df_right,0.0
158,63,df_left,df_right,0.0
158,64,df_left,df_right,0.0
158,65,df_left,df_right,0.0
158,66,df_left,df_right,0.0
158,67,df_left,df_right,0.0
158,68,df_left,df_right,0.0
158,69,df_left,df_right,0.0
158,70,df_left,df_right,0.0
158,71,df_left,df_right,0.0
158,72,df_left,df_right,0.0
158,73,df_left,df_right,0.0
158,74,df_left,df_right,0.0
158,75,df_left,df_right,0.0
158,76,df_left,df_right,0.0
158,77,df_left,df_right,0.0
158,78,df_left,df_right,0.0
158,79,df_left,df_right,0.0
158,80,df_left,df_right,0.0
158,81,df_left,df_right,0.0
158,82,df_left,df_right,0.0
158,83,df_left,df_right,0.0
158,84,df_left,df_right,0.0
158,85,df_left,df_right,0.0
158,86,df_left,df_right,0.0
158,87,df_left,df_right,0.0
158,88,df_left,df_right,0.0
158,89,df_left,df_right,0.0
158,90,df_left,df_right,0.0
158,91,df_left,df_right,0.0
158,92,df_left,df_right,0.0
158,93,df_left,df_right,0.0
158,94,df_left,df_right,0.0
158,95,df_left,df_right,0.0
158,96,df_left,df_right,0.0
158,97,df_left,df_right,0.0
158,98,df_left,df_right,0.0
158,99,df_left,df_right,0.0
158,100,df_left,df_right,0.0
158,101,df_left,df_right,0.0
158,102,df_left,df_right,0.0
158,103,df_left,df_right,0.0
158,104,df_left,df_right,0.0
158,105,df_left,df_right,0.0
158,106,df_left,df_right,0.0
158,107,df_left,df_right,0.0
158,108,df_left,df_right,0.0
158,109,df_left,df_right,0.0
158,110,df_left,df_right,0.0
158,111,df_left,df_right,0.0
158,112,df_left,df_right,0.0
158,113,df_left,df_right,0.0
158,114,df_left,df_right,0.0
158,115,df_left,df_right,0.0
158,116,df_left,df_right,0.0
158,117,df_left,df_right,0.0
158,118,df_left,df_right,0.0
158,119,df_left,df_right,0.0
158,120,df_left,df_right,0.0
158,121,df_left,df_right,0.0
158,122,df_left,df_right,0.0
158,123,df_left,df_right,0.0
158,124,df_left,df_right,0.0
158,125,df_left,df_right,0.0
158,126,df_left,df_right,0.0
158,127,df_left,df_right,0.0
158,128,df_left,df_right,0.0
158,129,df_left,df_right,0.0
158,130,df_left,df_right,0.0
158,131,df_left,df_right,0.0
158,132,df_left,df_right,0.0
158,133,df_left,df_right,0.0
158,134,df_left,df_right,0.0
158,135,df_left,df_right,0.0
158,136,df_left,df_right,0.0
158,137,df_left,df_right,0.0
158,138,df_left,df_right,0.0
158,139,df_left,df_right,0.0
158,140,df_left,df_right,0.0
158,141,df_left,df_right,0.0
158,142,df_left,df_right,0.0
158,143,df_left,df_right,0.0
158,144,df_left,df_right,0.0
158,145,df_left,df_right,0.0
158,146,df_left,df_right,0.0
158,147,df_left,df_right,0.0
158,148,df_left,df_right,0.0
158,149,df_left,df_right,0.0
158,150,df_left,df_right,0.0
158,151,df_left,df_right,0.0
158,152,df_left,df_right,0.0
158,212,df_left,df_right,0.0
158,213,df_left,df_right,0.0
158,214,df_left,df_right,0.0
158,215,df_left,df_right,0.0
158,216,df_left,df_right,0.0
158,218,df_left,df_right,0.0
158,219,df_left,df_right,0.0
158,220,df_left,df_right,0.0
158,221,df_left,df_right,0.0
158,222,df_left,df_right,0.0
158,223,df_left,df_right,0.0
158,224,df_left,df_right,0.0
158,225,df_left,df_right,0.0
158,226,df_left,df_right,0.0
158,227,df_left,df_right,0.0
158,228,df_left,df_right,0.0
158,229,df_left,df_right,0.0
158,230,df_left,df_right,0.0
158,231,df_left,df_right,0.0
158,232,df_left,df_right,0.0
158,233,df_left,df_right,0.0
158,234,df_left,df_right,0.0
158,235,df_left,df_right,0.0
158,236,df_left,df_right,0.0
158,237,df_left,df_right,0.0
158,238,df_left,df_right,0.0
158,239,df_left,df_right,0.0
158,240,df_left,df_right,0.0
158,241,df_left,df_right,0.0
158,242,df_left,df_right,0.0
158,243,df_left,df_right,0.0
158,244,df_left,df_right,0.0
158,245,df_left,df_right,0.0
158,246,df_left,df_right,0.0
158,247,df_left,df_right,0.0
158,248,df_left,df_right,0.0
158,249,df_left,df_right,0.0
158,250,df_left,df_right,0.0
158,251,df_left,df_right,0.0
158,252,df_left,df_right,0.0
158,253,df_left,df_right,0.0
158,254,df_left,df_right,0.0
158,255,df_left,df_right,0.0
158,256,df_left,df_right,0.0
158,257,df_left,df_right,0.0
158,258,df_left,df_right,0.0
158,259,df_left,df_right,0.0
158,260,df_left,df_right,0.0
158,261,df_left,df_right,0.0
158,262,df_left,df_right,0.0
158,263,df_left,df_right,0.0
158,264,df_left,df_right,0.0
158,265,df_left,df_right,0.0
158,266,df_left,df_right,0.0
158,267,df_left,df_right,0.0
158,268,df_left,df_right,0.0
158,269,df_left,df_right,0.0
158,270,df_left,df_right,0.0
159,20,df_left,df_right,0.0
159,21,df_left,df_right,0.0
159,22,df_left,df_right,0.0
159,23,df_left,df_right,0.0
159,24,df_left,df_right,0.0
159,25,df_left,df_right,0.0
159,26,df_left,df_right,0.0
159,27,df_left,df_right,0.0
159,28,df_left,df_right,0.0
159,29,df_left,df_right,0.0
159,30,df_left,df_right,0.0
159,31,df_left,df_right,0.0
159,32,df_left,df_right,0.0
159,33,df_left,df_right,0.0
159,34,df_left,df_right,0.0
159,35,df_left,df_right,0.0
159,36,df_left,df_right,0.0
159,37,df_left,df_right,0.0
159,38,df_left,df_right,0.0
159,39,df_left,df_right,0.0
159,40,df_left,df_right,0.0
159,41,df_left,df_right,0.0
159,42,df_left,df_right,0.0
159,43,df_left,df_right,0.0
159,44,df_left,df_right,0.0
159,45,df_left,df_right,0.0
159,46,df_left,df_right,0.0
159,47,df_left,df_right,0.0
159,48,df_left,df_right,0.0
159,49,df_left,df_right,0.0
159,50,df_left,df_right,0.0
159,51,df_left,df_right,0.0
159,52,df_left,df_right,0.0
159,53,df_left,df_right,0.0
159,54,df_left,df_right,0.0
159,55,df_left,df_right,0.0
159,56,df_left,df_right,0.0
159,57,df_left,df_right,0.0
159,58,df_left,df_right,0.0
159,59,df_left,df_right,0.0
159,60,df_left,df_right,0.0
159,61,df_left,df_right,0.0
159,62,df_left,df_right,0.0
159,63,df_left,df_right,0.0
159,64,df_left,df_right,0.0
159,65,df_left,df_right,0.0
159,66,df_left,df_right,0.0
159,67,df_left,df_right,0.0
159,68,df_left,df_right,0.0
159,69,df_left,df_right,0.0
159,70,df_left,df_right,0.0
159,71,df_left,df_right,0.0
159,72,df_left,df_right,0.0
159,73,df_left,df_right,0.0
159,74,df_left,df_right,0.0
159,75,df_left,df_right,0.0
159,76,df_left,df_right,0.0
159,77,df_left,df_right,0.0
159,78,df_left,df_right,0.0
159,79,df_left,df_right,0.0
159,80,df_left,df_right,0.0
159,81,df_left,df_right,0.0
159,82,df_left,df_right,0.0
159,83,df_left,df_right,0.0
159,84,df_left,df_right,0.0
159,85,df_left,df_right,0.0
159,86,df_left,df_right,0.0
159,87,df_left,df_right,0.0
159,88,df_left,df_right,0.0
159,89,df_left,df_right,0.0
159,90,df_left,df_right,0.0
159,91,df_left,df_right,0.0
159,92,df_left,df_right,0.0
159,93,df_left,df_right,0.0
159,94,df_left,df_right,0.0
159,95,df_left,df_right,0.0
159,96,df_left,df_right,0.0
159,97,df_left,df_right,0.0
159,98,df_left,df_right,0.0
159,99,df_left,df_right,0.0
159,100,df_left,df_right,0.0
159,101,df_left,df_right,0.0
159,102,df_left,df_right,0.0
159,103,df_left,df_right,0.0
159,104,df_left,df_right,0.0
159,105,df_left,df_right,0.0
159,106,df_left,df_right,0.0
159,107,df_left,df_right,0.0
159,108,df_left,df_right,0.0
159,109,df_left,df_right,0.0
159,110,df_left,df_right,0.0
159,111,df_left,df_right,0.0
159,112,df_left,df_right,0.0
159,113,df_left,df_right,0.0
159,114,df_left,df_right,0.0
159,115,df_left,df_right,0.0
159,116,df_left,df_right,0.0
159,117,df_left,df_right,0.0
159,118,df_left,df_right,0.0
159,119,df_left,df_right,0.0
159,120,df_left,df_right,0.0
159,121,df_left,df_right,0.0
159,122,df_left,df_right,0.0
159,123,df_left,df_right,0.0
159,124,df_left,df_right,0.0
159,125,df_left,df_right,0.0
159,126,df_left,df_right,0.0
159,127,df_left,df_right,0.0
159,128,df_left,df_right,0.0
159,129,df_left,df_right,0.0
159,130,df_left,df_right,0.0
159,131,df_left,df_right,0.0
159,132,df_left,df_right,0.0
159,133,df_left,df_right,0.0
159,134,df_left,df_right,0.0
159,135,df_left,df_right,0.0
159,136,df_left,df_right,0.0
159,137,df_left,df_right,0.0
159,138,df_left,df_right,0.0
159,139,df_left,df_right,0.0
159,140,df_left,df_right,0.0
159,141,df_left,df_right,0.0
159,142,df_left,df_right,0.0
159,143,df_left,df_right,0.0
159,144,df_left,df_right,0.0
159,145,df_left,df_right,0.0
159,146,df_left,df_right,0.0
159,147,df_left,df_right,0.0
159,148,df_left,df_right,0.0
159,149,df_left,df_right,0.0
159,150,df_left,df_right,0.0
159,151,df_left,df_right,0.0
159,152,df_left,df_right,0.0
159,212,df_left,df_right,0.0
159,213,df_left,df_right,0.0
159,214,df_left,df_right,0.0
159,215,df_left,df_right,0.0
